,video_name_8,video_gk_8, frame_count_8,video_name_16,video_gk_16, frame_count_16
58,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00041_CtNone_H030_LcTwilight_Ds01000_LtNone_LfDunes_VrNone_StStaged_LdSideLight_B00_V03_Js00_P00_T30_MWIR_unknown-8bit,7014,270,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00041_CtNone_H030_LcTwilight_Ds01000_LtNone_LfDunes_VrNone_StStaged_LdSideLight_B00_V03_Js00_P00_T30_flir,2717,232
59,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00030_CtNone_H030_LcFullDaylight_Ds03250_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P14_T30_MWIR_unknown-8bit,6998,279,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00030_CtNone_H030_LcFullDaylight_Ds03250_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P14_T30_flir,2706,257
60,HavatHabaron_D20210824_Pn2_SSummer_N00049_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7147,283,HavatHabaron_D20210824_Pn2_SSummer_N00049_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2538,258
61,AshdodWestHotelLiveQA_SbTreeRoad_D20220215_Pn0_SWinter_N00000_CtUrban_H030_LcSunlight_Ds01500_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6250,284,AshdodWestHotelLiveQA_SbTreeRoad_D20220215_Pn0_SWinter_N00000_CtUrban_H030_LcSunlight_Ds01500_LtNone_LfPlateaus_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T20_TsTrack_Set000,2086,609
62,HavatHabaron_D20210825_Pn2_SSummer_N00019_CtRustic_H080_LcFullDaylight_Ds06500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_B00_V00_Js00_P09_T30_MWIR_unknown-8bit,7198,295,HavatHabaron_D20210825_Pn2_SSummer_N00019_CtRustic_H080_LcFullDaylight_Ds06500_LtNone_LfPlateaus_VrScrubs_StStaged_LdFrontLight_B00_V00_Js00_P09_T30_flir,2589,247
63,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00147_CtUninhabited_H015_LcQuarterMoon_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_MWIR_unknown-8bit,6704,300,EinYahav_Sbsolarpanel_D20211109_Pn2_SSummer_N00147_CtUninhabited_H015_LcQuarterMoon_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T19_TsTrainVald_Set000_flir,2363,275
64,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00006_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6235,304,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00006_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2075,374
65,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00054_CtUninhabited_H010_LcDeepTwilight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6544,308,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00054_CtUninhabited_H010_LcDeepTwilight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2242,275
66,Harel_D20211012_115149_SSummer_N00045_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6888,313,Harel_D20211012_115149_SSummer_N00045_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2452,371
67,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00044_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsNegative_Set000_MWIR_unknown-8bit,6528,316,EinYahav_Sbmainroad_D20211108_Pn2_SSummer_N00044_CtUninhabited_H010_LcSunlight_Ds04500_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsNegative_Set000_flir,2232,268
68,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00003_CtUrban_H030_LcSunlight_Ds01000_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6233,319,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00003_CtUrban_H030_LcSunlight_Ds01000_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2073,379
69,Harel_D20211012_115149_SSummer_N00053_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P05_T25_MWIR_unknown-8bit,6896,322,Harel_D20211012_115149_SSummer_N00053_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P05_T25_flir,2458,380
70,HavatHabaron_D20210824_Pn2_SSummer_N00082_CtUrban_H080_LcDeepTwilight_Ds06000_LtNone_LfPlateaus_VrScrubs_StNatural_LdSideLight_B00_V10_Js00_P00_T25_MWIR_unknown-8bit,7175,323,HavatHabaron_D20210824_Pn2_SSummer_N00082_CtUrban_H080_LcDeepTwilight_Ds06000_LtNone_LfPlateaus_VrScrubs_StNatural_LdSideLight_B00_V10_Js00_P00_T25_flir,2566,297
71,AshdodPort_D20210802_Pn2_SSummer_N00096_CtNone_H035_LcSunlight_Ds02500_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6435,329,AshdodPort_D20210802_Pn2_SSummer_N00096_CtNone_H035_LcSunlight_Ds02500_LtCalm_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js02_P07_T28_flir,2025,295
72,AshdodPort_D20210802_Pn2_SSummer_N00032_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_MWIR_unknown-8bit,6358,343,AshdodPort_D20210802_Pn2_SSummer_N00032_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StNatural_LdTopLight_B01_V00_Js00_P00_T28_flir,1969,313
73,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00027_CtNone_H030_LcFullDaylight_Ds01500_LtNone_LfDunes_VrNone_StNatural_LdBackLight_B00_V00_Js00_P15_T30_MWIR_unknown-8bit,6992,346,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00027_CtNone_H030_LcFullDaylight_Ds01500_LtNone_LfDunes_VrNone_StNatural_LdBackLight_B00_V00_Js00_P15_T30_flir,2703,309
74,Harel_D20211012_115149_SSummer_N00076_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6915,348,Harel_D20211012_115149_SSummer_N00076_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2469,405
75,Harel_D20211011_134606_SSummer_N00056_CtUninhabited_H010_LcQuarterMoon_Ds01500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T23_MWIR_unknown-8bit,6857,352,Harel_D20211011_134606_SSummer_N00056_CtUninhabited_H010_LcQuarterMoon_Ds01500_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js02_P00_T23_flir,2422,410
76,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00000_CtRustic_H015_LcFullDaylight_Ds03500_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6572,364,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00000_CtRustic_H015_LcFullDaylight_Ds03500_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P00_V03_Mc00_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2264,325
77,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00003_CtUninhabited_H010_LcSunlight_Ds00800_LtNone_LfDunes_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6487,366,EinYahav_Sbclosedunes_D20211108_Pn2_SSummer_N00003_CtUninhabited_H010_LcSunlight_Ds00800_LtNone_LfDunes_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2207,320
78,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00010_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6582,368,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00010_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2274,318
79,EinYahav_Sbbigtree_D20211108_Pn2_SSummer_N00070_CtUninhabited_H010_LcQuarterMoon_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_MWIR_unknown-8bit,6472,370,EinYahav_Sbbigtree_D20211108_Pn2_SSummer_N00070_CtUninhabited_H010_LcQuarterMoon_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T25_TsTrainVald_Set000_flir,2198,332
80,EinYahav_Sbpalmfield_D20211108_Pn2_SSummer_N00015_CtUninhabited_H010_LcSunlight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrack_Set000_MWIR_unknown-8bit,6552,380,EinYahav_Sbpalmfield_D20211108_Pn2_SSummer_N00015_CtUninhabited_H010_LcSunlight_Ds02500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V01_Mc02_B00_Js00_Dr00_T30_TsTrack_Set000_flir,2247,359
81,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00016_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6588,384,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00016_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2280,353
82,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00018_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6590,389,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00018_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2282,365
83,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00009_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6581,389,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00009_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2273,342
84,Tracker_D20211012_115149_SSummer_N00048_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P05_T25_MWIR_unknown-8bit,6960,391,Tracker_D20211012_115149_SSummer_N00048_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P05_T25_flir,2508,462
85,Harel_D20211012_115149_SSummer_N00107_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_MWIR_unknown-8bit,6938,392,Harel_D20211012_115149_SSummer_N00107_CtRustic_H000_LcQuarterMoon_Ds01800_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T22_flir,2490,448
86,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00013_CtUrban_H030_LcFullDaylight_Ds06000_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_MWIR_unknown-8bit,7040,394,RitzCarltonHerzliya_D20210707_Pn2_SSummer_N00013_CtUrban_H030_LcFullDaylight_Ds06000_LtCalm_LfSea_VrNone_StNatural_LdBackLight_B01_V00_Js00_P00_T30_flir,2737,361
87,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00007_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6236,402,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00007_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2076,479
88,HavatHabaron_D20210825_Pn2_SSummer_N00057_CtUrban_H080_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StMix_LdTopLight_B00_V02_Js00_P09_T30_MWIR_unknown-8bit,7231,407,HavatHabaron_D20210825_Pn2_SSummer_N00057_CtUrban_H080_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StMix_LdTopLight_B00_V02_Js00_P09_T30_flir,2622,383
89,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00011_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6583,418,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00011_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2275,372
90,HavatHabaron_D20210824_Pn2_SSummer_N00088_CtUrban_H080_LcStarlight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,7181,418,HavatHabaron_D20210824_Pn2_SSummer_N00088_CtUrban_H080_LcStarlight_Ds06000_LtNone_LfPlateaus_VrScrubs_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2572,374
91,AshdodPort_D20210802_Pn2_SSummer_N00066_CtUrban_H035_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V10_Js00_P00_T28_MWIR_unknown-8bit,6394,427,AshdodPort_D20210802_Pn2_SSummer_N00066_CtUrban_H035_LcSunlight_Ds02000_LtNone_LfPlateaus_VrScrubs_StNatural_LdTopLight_B00_V10_Js00_P00_T28_flir,1997,392
92,AshdodPort_D20210802_Pn2_SSummer_N00026_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StStaged_LdBackLight_B02_V00_Js02_P07_T28_MWIR_unknown-8bit,6350,429,AshdodPort_D20210802_Pn2_SSummer_N00026_CtNone_H035_LcSunlight_Ds01000_LtCalm_LfSea_VrNone_StStaged_LdBackLight_B02_V00_Js02_P07_T28_flir,1965,382
93,HavatHabaron_D20210825_Pn2_SSummer_N00000_CtUrban_H080_LcSunlight_Ds05000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V05_Js00_P00_T25_MWIR_unknown-8bit,7189,430,HavatHabaron_D20210825_Pn2_SSummer_N00000_CtUrban_H080_LcSunlight_Ds05000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V05_Js00_P00_T25_flir,2580,389
94,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00027_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StTrainVald_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6595,435,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00027_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StTrainVald_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2287,402
95,HavatHabaron_D20210824_Pn2_SSummer_N00055_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_MWIR_unknown-8bit,7152,439,HavatHabaron_D20210824_Pn2_SSummer_N00055_CtUrban_H080_LcSunlight_Ds01500_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_B00_V01_Js02_P00_T25_flir,2543,413
96,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00012_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6584,442,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00012_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2276,418
97,Harel_D20211011_134606_SSummer_N00050_CtUninhabited_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V01_Js02_P00_T23_MWIR_unknown-8bit,6851,448,Harel_D20211011_134606_SSummer_N00050_CtUninhabited_H000_LcQuarterMoon_Ds04000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V01_Js02_P00_T23_flir,2416,508
98,Harel_D20211012_115149_SSummer_N00047_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P00_T25_MWIR_unknown-8bit,6891,449,Harel_D20211012_115149_SSummer_N00047_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V02_Js00_P00_T25_flir,2454,509
99,Harel_D20211012_115149_SSummer_N00055_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P05_T25_MWIR_unknown-8bit,6898,468,Harel_D20211012_115149_SSummer_N00055_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P05_T25_flir,2460,525
100,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00068_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6625,475,EinYahav_Sbpalmfield_D20211109_Pn2_SSummer_N00068_CtUninhabited_H015_LcSunlight_Ds03000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2315,447
101,Harel_D20211012_115149_SSummer_N00077_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_MWIR_unknown-8bit,6916,477,Harel_D20211012_115149_SSummer_N00077_CtRustic_H000_LcSunlight_Ds03000_LtNone_LfHills_VrGrassland_StStaged_LdSideLight_B00_V00_Js00_P09_T25_flir,2470,535
102,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00010_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6239,479,AshdodWestHotelLiveQA_SbStagedSea_D20220215_Pn0_SWinter_N00010_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2078,544
103,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00017_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6589,483,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00017_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2281,446
104,EinYahav_Sbnearplant_D20211109_Pn2_SSummer_N00064_CtUninhabited_H015_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_MWIR_unknown-8bit,6611,484,EinYahav_Sbnearplant_D20211109_Pn2_SSummer_N00064_CtUninhabited_H015_LcFullDaylight_Ds02000_LtNone_LfPlateaus_VrScrubs_StStaged_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set000_flir,2301,447
105,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00021_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6593,490,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00021_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StNatural_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2285,467
106,AshdodWestHotelLiveQA_SbFalseLight_D20220215_Pn0_SWinter_N00002_CtUrban_H030_LcSunlight_Ds01000_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6232,495,AshdodWestHotelLiveQA_SbFalseLight_D20220215_Pn0_SWinter_N00002_CtUrban_H030_LcSunlight_Ds01000_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B00_Js00_Dr00_T20_TsTrack_Set000,2072,564
107,AshdodPort_D20210802_Pn2_SSummer_N00107_CtNone_H035_LcDeepTwilight_Ds01000_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_MWIR_unknown-8bit,6446,495,AshdodPort_D20210802_Pn2_SSummer_N00107_CtNone_H035_LcDeepTwilight_Ds01000_LtWavelets_LfSea_VrNone_StStaged_LdFrontLight_B02_V00_Js00_P03_T28_flir,2032,461
108,HavatHabaron_D20210825_Pn2_SSummer_N00011_CtUrban_H080_LcSunlight_Ds10000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V00_Js00_P00_T30_MWIR_unknown-8bit,7195,509,HavatHabaron_D20210825_Pn2_SSummer_N00011_CtUrban_H080_LcSunlight_Ds10000_LtNone_LfPlateaus_VrScrubs_StNatural_LdFrontLight_B00_V00_Js00_P00_T30_flir,2586,465
109,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00004_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000_MWIR_unknown-8bit,6210,518,AshdodWestHotel_SbStagedSea_D20220215_Pn0_SWinter_N00004_CtUrban_H030_LcSunlight_Ds00700_LtWavelets_LfSea_VrNone_StNatural_LdTopLight_P00_V00_Mc00_B01_Js01_Dr00_T20_TsTrack_Set000,2060,575
110,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00014_CtUrban_H030_LcFullDaylight_Ds00360_LtNone_LfPlateaus_VrDesert_StNatural_LdBackLight_B00_V10_Js00_P02_T30_MWIR_unknown-8bit,6978,537,RitzCarltonHerzliya_D20210706_Pn8_SSummer_N00014_CtUrban_H030_LcFullDaylight_Ds00360_LtNone_LfPlateaus_VrDesert_StNatural_LdBackLight_B00_V10_Js00_P02_T30_flir,2690,507
111,Harel_D20211011_134606_SSummer_N00006_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P02_T26_MWIR_unknown-8bit,6809,557,Harel_D20211011_134606_SSummer_N00006_CtUninhabited_H000_LcFullDaylight_Ds01000_LtNone_LfHills_VrGrassland_StStaged_LdTopLight_B00_V01_Js00_P02_T26_flir,2382,748
112,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00029_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StTrainVald_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6597,558,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00029_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StTrainVald_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2289,535
113,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00031_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StTrainVald_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_MWIR_unknown-8bit,6599,566,EinYahav_Sbmainroad_D20211109_Pn2_SSummer_N00031_CtUninhabited_H015_LcFullDaylight_Ds00900_LtNone_LfPlateaus_VrDesert_StTrainVald_LdTopLight_P09_V00_Mc00_B00_Js00_Dr00_T30_TsTrainVald_Set001_flir,2291,525
